pais,causa,metrica,sexo,edad,anio,valor,limite_superior,limite_inferior
Argentina,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,1994,1465.325726119141,1574.5502915616466,1362.2263175491528
Argentina,Enfermedades digestivas,Número,Ambos,Todas las edades,1996,422739.0699594676,462843.7189955249,381645.7230817708
Argentina,Enfermedades digestivas,Tasa,Ambos,Todas las edades,1996,1190.658958550025,1303.6150656324985,1074.9181503928226
Brasil,Neoplasias,Número,Ambos,Todas las edades,1997,4084863.2448345767,4201773.62542248,3947999.4676141273
Brasil,Neoplasias,Tasa,Ambos,Todas las edades,1997,2445.424117792333,2515.413110611484,2363.4899227883097
Colombia,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,1994,357749.500036929,404284.1687402119,314613.6813309668
Colombia,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,1994,1001.6178687447356,1131.9044398916235,880.8473105905945
Brasil,Anomalías congénitas,Número,Ambos,Todas las edades,1996,1526425.2550996055,1650076.639814892,1400868.6303060218
Brasil,Anomalías congénitas,Tasa,Ambos,Todas las edades,1996,928.6473917713644,1003.8744856111314,852.2611869803748
Brasil,Enfermedades digestivas,Número,Ambos,Todas las edades,1992,1833211.5885163315,2038252.29870382,1679376.494078927
Brasil,Enfermedades digestivas,Tasa,Ambos,Todas las edades,1992,1188.738100709097,1321.6958596078312,1088.98440117465
Brasil,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,1992,6840527.689112527,7119175.887891707,6563007.619847715
Brasil,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,1992,4435.710500600065,4616.398716110885,4255.753815778152
Brasil,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,1992,1461875.7794046372,1694405.434289689,1291197.6247844398
Brasil,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,1992,947.9470064274128,1098.7298522473602,837.2714975954227
Colombia,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,1998,1098386.4374029988,1140609.4859423311,1051241.3018633414
Colombia,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,1998,2845.482841322228,2954.865983753461,2723.3485271485315
Colombia,Anomalías congénitas,Número,Ambos,Todas las edades,1998,383534.6853580776,420915.8639785371,335145.0395777356
Colombia,Anomalías congénitas,Tasa,Ambos,Todas las edades,1998,993.585981286034,1090.4257625604753,868.2276355555648
Chile,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,1992,109113.65357018694,126408.66624505252,94824.89465858752
Chile,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,1992,792.2419032409243,917.815864975215,688.495459192154
Colombia,Enfermedades digestivas,Número,Ambos,Todas las edades,1999,293135.25970804016,337964.038313222,263889.34701316274
Colombia,Enfermedades digestivas,Tasa,Ambos,Todas las edades,1999,746.6118418875533,860.7901805743419,672.1228678673258
Colombia,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,1993,346047.20604859985,390746.0614646408,303557.7179317317
Colombia,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,1993,990.934615232614,1118.9334613981623,869.2624739103506
Chile,Ahogamientos,Número,Ambos,Todas las edades,1992,31271.633862748982,33411.87904177647,28982.21883302512
Chile,Ahogamientos,Tasa,Ambos,Todas las edades,1992,227.054066271746,242.59375226479423,210.43130219859447
Argentina,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,1997,1993256.523334896,2063558.2197703288,1907353.591689504
Argentina,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,1997,5556.020456195759,5751.980012292945,5316.57388226936
Argentina,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,1996,33115.52291341304,38318.98245417705,28399.40386674467
Argentina,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,1996,93.2709958123918,107.92671646356628,79.98788622651294
Argentina,Accidentes de tránsito,Número,Ambos,Todas las edades,1996,318899.301115507,345189.41049179976,295771.0696317302
Argentina,Accidentes de tránsito,Tasa,Ambos,Todas las edades,1996,898.1907203063265,972.237706910012,833.049270252472
Argentina,Caídas,Número,Ambos,Todas las edades,1996,119516.1418448439,149726.68039421272,96211.2744804986
Argentina,Caídas,Tasa,Ambos,Todas las edades,1996,336.6212756075349,421.71028422430624,270.98232459257844
Argentina,Ahogamientos,Número,Ambos,Todas las edades,1996,64777.30158757211,71213.9960630137,58601.64702850413
Argentina,Ahogamientos,Tasa,Ambos,Todas las edades,1996,182.44747156522487,200.5766403249726,165.0535306021395
Brasil,Enfermedades ginecológicas,Número,Ambos,Todas las edades,1994,514734.12978166953,712194.0424419902,351192.87625628785
Brasil,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,1994,323.3208347618363,447.3516695161082,220.59538574167595
Brasil,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,1994,176616.66635093756,250250.15541914577,132527.31692126443
Brasil,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,1994,110.93853058016404,157.19006078675386,83.24461164816191
Chile,Trastornos neurolágicos,Número,Ambos,Todas las edades,1993,148144.4528241747,197074.27044930664,106574.24426687822
Chile,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,1993,1059.5671323115887,1409.5257406647602,762.2463360822102
Chile,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,1995,483853.5641188584,502538.429807117,461955.5371332874
Chile,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,1995,3367.799248005887,3497.852804041177,3215.380904350359
Brasil,Trastornos neurolágicos,Número,Ambos,Todas las edades,1996,2050147.525125702,2710912.948422111,1500202.669790748
Brasil,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,1996,1247.2698192026878,1649.2666316026964,912.6940816625222
Brasil,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,1992,1742344.3539792232,1939402.594130498,1577350.9269690309
Brasil,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,1992,1129.815636724593,1257.5971975623618,1022.8263648466436
México,Trastornos neurolágicos,Número,Ambos,Todas las edades,1998,1088467.0931618796,1391427.0646203535,836129.2086672175
México,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,1998,1098.1255231991315,1403.7737869420523,843.5485376618656
México,Neoplasias,Número,Ambos,Todas las edades,1995,1742087.1563076735,1791145.0467773387,1693399.6119437162
México,Neoplasias,Tasa,Ambos,Todas las edades,1995,1839.4490705239637,1891.2487125221,1788.0404725659862
Colombia,Neoplasias,Número,Ambos,Todas las edades,1998,822747.4872040668,841099.0693350262,800877.1615507039
Colombia,Neoplasias,Tasa,Ambos,Todas las edades,1998,2131.411840003624,2178.953497735877,2074.7545158947146
México,Enfermedades digestivas,Número,Ambos,Todas las edades,1994,1560624.986606288,1661806.530986344,1478134.8842980904
México,Enfermedades digestivas,Tasa,Ambos,Todas las edades,1994,1680.008879869076,1788.930558360851,1591.2084918396338
México,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,1999,2184559.522621639,2292294.101700576,2080405.886565876
México,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,1999,2175.988443496265,2283.3003279348145,2072.243452316776
México,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,1999,760196.488161321,860310.4044841123,682623.4272529128
México,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,1999,757.213871215714,856.934992428338,679.9451667856513
México,Anomalías congénitas,Número,Ambos,Todas las edades,1993,1332088.0550200702,1443131.228366553,1177064.5467452635
México,Anomalías congénitas,Tasa,Ambos,Todas las edades,1993,1464.3372212607842,1586.4047161875492,1293.9230414460646
Chile,Neoplasias,Número,Ambos,Todas las edades,1994,471219.728102131,480616.2765264071,458996.29960094375
Chile,Neoplasias,Tasa,Ambos,Todas las edades,1994,3324.8287814685905,3391.1288805186146,3238.582802225204
Chile,Enfermedades digestivas,Número,Ambos,Todas las edades,1994,204204.8979248821,222547.20478936343,189483.1497059275
Chile,Enfermedades digestivas,Tasa,Ambos,Todas las edades,1994,1440.8274557434308,1570.2469731035735,1336.9538501347404
Argentina,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,1998,2015195.3884899104,2087781.823932352,1925573.7956909293
Argentina,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,1998,5559.51633744127,5759.767626236287,5312.2684962645335
Argentina,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,1995,32505.466411969333,38094.69376630221,27511.416095898672
Argentina,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,1995,92.49044098391384,108.39392306935306,78.28046441642961
Argentina,Accidentes de tránsito,Número,Ambos,Todas las edades,1995,316695.19782045315,340111.75230197044,293961.3429138013
Argentina,Accidentes de tránsito,Tasa,Ambos,Todas las edades,1995,901.1185421143728,967.7475645338722,836.4320601875584
Argentina,Caídas,Número,Ambos,Todas las edades,1995,116118.3182395178,144745.67963932073,93541.80193855664
Argentina,Caídas,Tasa,Ambos,Todas las edades,1995,330.40087239999593,411.8566265342816,266.1620787739642
Argentina,Ahogamientos,Número,Ambos,Todas las edades,1995,63490.82498547844,69715.4961321016,57290.36932130653
Argentina,Ahogamientos,Tasa,Ambos,Todas las edades,1995,180.65559579779065,198.36715766355204,163.012936209024
México,Enfermedades ginecológicas,Número,Ambos,Todas las edades,1996,278157.182113473,378116.826500272,186587.1545401429
México,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,1996,288.77460333581536,392.549765415259,193.7092946171256
México,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,1996,78626.55783584986,108334.59842570896,60381.6913407355
México,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,1996,81.62777922248839,112.46979297901665,62.68649557484118
Chile,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,1993,110916.9281975736,128788.96060468236,95990.6238620312
Chile,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,1993,793.3063256482291,921.1316864037548,686.5495677722445
Argentina,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,1998,34563.321142668254,39663.66975609365,30143.075323440746
Argentina,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,1998,95.3532097514799,109.42403960993477,83.15864589535835
Argentina,Accidentes de tránsito,Número,Ambos,Todas las edades,1998,334538.9249869092,361373.9957278528,310234.36873160745
Argentina,Accidentes de tránsito,Tasa,Ambos,Todas las edades,1998,922.9252059615224,996.9577365304136,855.8738528533436
Argentina,Caídas,Número,Ambos,Todas las edades,1998,126464.97841673944,159176.42313466728,101717.17103260968
Argentina,Caídas,Tasa,Ambos,Todas las edades,1998,348.8912874839781,439.135544874277,280.6170941954458
Argentina,Ahogamientos,Número,Ambos,Todas las edades,1998,63067.56270150513,69345.0083442787,57868.50046194325
Argentina,Ahogamientos,Tasa,Ambos,Todas las edades,1998,173.9906448795326,191.30884727704347,159.64748409953594
Argentina,Enfermedades ginecológicas,Número,Ambos,Todas las edades,1996,116683.46373117178,161381.8716913266,78448.27297477072
Argentina,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,1996,328.6429414236239,454.5375266479921,220.9522271247472
Argentina,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,1996,23851.76266406352,37652.53177755755,16481.81970858291
Argentina,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,1996,67.17930021443061,106.04963548161491,46.42160539150593
Argentina,Enfermedades digestivas,Número,Ambos,Todas las edades,1997,409320.52431143256,452051.9475147488,370164.3607077749
Argentina,Enfermedades digestivas,Tasa,Ambos,Todas las edades,1997,1140.9435662652018,1260.053504529828,1031.7993375012663
Argentina,Anomalías congénitas,Número,Ambos,Todas las edades,1995,311009.1209075395,346689.497815472,256479.84411020472
Argentina,Anomalías congénitas,Tasa,Ambos,Todas las edades,1995,884.9394861218049,986.4637575431718,729.7829104985027
México,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,1993,1916819.4893790404,2139293.144367313,1721998.1581035557
México,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,1993,2107.120557201849,2351.6813071624424,1892.9574425284932
Argentina,Trastornos neurolágicos,Número,Ambos,Todas las edades,1998,404673.0981021112,565306.6222566364,297975.0286164094
Argentina,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,1998,1116.4111991679092,1559.5665909371671,822.0528139377249
México,Anomalías congénitas,Número,Ambos,Todas las edades,1998,1366657.4191520484,1474385.5134956995,1210340.6320258484
México,Anomalías congénitas,Tasa,Ambos,Todas las edades,1998,1378.7843499069595,1487.468361309382,1221.0804976488948
México,Neoplasias,Número,Ambos,Todas las edades,2000,1919518.654481285,1966790.911722581,1867279.2419159133
México,Neoplasias,Tasa,Ambos,Todas las edades,2000,1888.229134809826,1934.7308206271791,1836.8412618339607
Argentina,Enfermedades ginecológicas,Número,Ambos,Todas las edades,1995,115416.27504239764,161190.42892205247,78246.21365010741
Argentina,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,1995,328.40329192942374,458.6482059490503,222.640300375912
Argentina,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,1995,24110.569451780677,38646.587726706566,16753.427892488373
Argentina,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,1995,68.60375952480824,109.96427173401216,47.6698877084217
Brasil,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,1997,7237239.887538953,7544552.753869437,6888198.012827779
Brasil,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,1997,4332.610397573577,4516.584805035753,4123.65470741247
Brasil,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,1997,1832805.0088340605,2074338.6266119687,1652468.8608816566
Brasil,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,1997,1097.2180225325767,1241.813348929031,989.2588721080854
Chile,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,1996,6291.436654645437,7073.889803498766,5446.128291784547
Chile,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,1996,43.23532010244298,48.61240870920172,37.42628479624198
Chile,Accidentes de tránsito,Número,Ambos,Todas las edades,1996,135446.7114870944,144171.80220818165,127277.24938901352
Chile,Accidentes de tránsito,Tasa,Ambos,Todas las edades,1996,930.8020169993748,990.7616273326556,874.6607366743946
Colombia,Trastornos neurolágicos,Número,Ambos,Todas las edades,1997,385999.77311425406,511087.8430776001,295959.8925913096
Colombia,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,1997,1017.797423843068,1347.6274502573858,780.381847921823
Argentina,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,1999,2032265.899660322,2107448.166677092,1938990.776245433
Argentina,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,1999,5550.156738496262,5755.480936460855,5295.4206063583615
Argentina,Trastornos neurolágicos,Número,Ambos,Todas las edades,1997,387912.1679369767,543780.4036501355,285260.08222720004
Argentina,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,1997,1081.2697287247142,1515.7381957560135,795.1364180355022
Colombia,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,1997,328746.1698522061,374057.0116781616,290801.0397497313
Colombia,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,1997,866.8321280976811,986.3069601954912,766.779075335245
Colombia,Enfermedades ginecológicas,Número,Ambos,Todas las edades,1996,100729.32947471936,140428.22998976783,66172.471167126
Colombia,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,1996,270.6144216662011,377.2675192266306,177.77567972007049
Colombia,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,1996,36776.29080201477,55843.20954116396,24509.49622301521
Colombia,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,1996,98.8013592298659,150.02559763647895,65.84599719176956
Brasil,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,1993,22056.172402707984,26634.95201952809,18648.70138568572
Brasil,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,1993,14.075364630394992,16.997358142789317,11.900853289243049
